day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;49500;KELP;2019;40;;;;;2022;32;;;;;2020.5;230.3984375
-1;49600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;441.0
-1;49600;KELP;2021;1;2019;24;;;2022;24;;;;;2021.5;222.15625
-1;49700;KELP;2019;28;;;;;2022;28;;;;;2020.5;224.609375
-1;49700;RAINFOREST_RESIN;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;441.0
-1;49800;KELP;2019;25;;;;;2020;5;2023;25;;;2019.5;201.5625
-1;49800;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;441.0
-1;49900;RAINFOREST_RESIN;9998;3;9995;23;;;10005;23;;;;;10001.5;441.0
-1;49900;KELP;2019;23;;;;;2023;23;;;;;2021.0;207.1171875
-1;50000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;443.0
-1;50000;KELP;2019;21;;;;;2022;1;2023;20;;;2020.5;212.453125
-1;50100;KELP;2019;24;;;;;2021;2;2022;24;;;2020.0;218.8984375
-1;50100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;443.0
-1;50200;KELP;2019;24;;;;;2023;24;;;;;2021.0;203.75
-1;50200;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;443.0
-1;50300;RAINFOREST_RESIN;9995;30;;;;;10002;10;10005;30;;;9998.5;443.0
-1;50300;KELP;2019;30;;;;;2023;30;;;;;2021.0;199.1015625
-1;50400;RAINFOREST_RESIN;9998;4;9996;1;9995;22;10000;2;10004;1;10005;22;9999.0;443.0
-1;50400;KELP;2019;23;;;;;2021;3;2023;23;;;2020.0;200.046875
-1;50500;KELP;2019;25;;;;;2023;25;;;;;2021.0;201.7578125
-1;50500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;443.0
-1;50600;KELP;2019;21;;;;;2020;6;2023;23;;;2019.5;197.8828125
-1;50600;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;443.0
-1;50700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;446.0
-1;50700;KELP;2020;24;;;;;2023;24;;;;;2021.5;194.21875
-1;50800;RAINFOREST_RESIN;10002;5;9996;2;9995;22;10004;2;10005;22;;;10003.0;446.0
-1;50800;KELP;2022;1;2020;24;;;2023;24;;;;;2022.5;187.21875
-1;50900;KELP;2020;28;;;;;2022;4;2023;28;;;2021.0;184.0625
-1;50900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;456.0
-1;51000;KELP;2020;28;;;;;2023;28;;;;;2021.5;188.5390625
-1;51000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;456.0
-1;51100;RAINFOREST_RESIN;9998;6;9996;1;9995;25;10004;1;10005;25;;;10001.0;456.0
-1;51100;KELP;2020;26;;;;;2023;26;;;;;2021.5;178.9609375
-1;51200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;456.0
-1;51200;KELP;2020;30;;;;;2023;30;;;;;2021.5;185.109375
-1;51300;KELP;2020;25;;;;;2023;25;;;;;2021.5;167.65625
-1;51300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;456.0
-1;51400;KELP;2020;30;;;;;2023;30;;;;;2021.5;177.734375
-1;51400;RAINFOREST_RESIN;9995;30;;;;;10002;3;10005;30;;;9998.5;456.0
-1;51500;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;456.0
-1;51500;KELP;2022;1;2020;30;;;2023;30;;;;;2022.5;178.890625
-1;51600;RAINFOREST_RESIN;10000;5;9996;2;9995;22;10002;1;10004;2;10005;22;10001.0;456.0
-1;51600;KELP;2021;5;2020;24;;;2023;24;;;;;2022.0;176.4296875
-1;51700;KELP;2020;16;;;;;2023;20;;;;;2021.5;184.0625
-1;51700;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;458.0
-1;51800;KELP;2020;1;2019;24;;;2023;25;;;;;2021.5;194.75
-1;51800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;463.0
-1;51900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;463.0
-1;51900;KELP;2021;4;2019;24;;;2023;24;;;;;2022.0;204.3984375
-1;52000;RAINFOREST_RESIN;9998;3;9995;29;;;10005;29;;;;;10001.5;468.0
-1;52000;KELP;2019;29;;;;;2021;6;2023;29;;;2020.0;198.859375
-1;52100;KELP;2019;21;;;;;2023;21;;;;;2021.0;197.84375
-1;52100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;468.0
-1;52200;KELP;2019;31;;;;;2023;31;;;;;2021.0;206.421875
-1;52200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;473.0
-1;52300;RAINFOREST_RESIN;10002;1;9996;1;9995;27;10004;1;10005;27;;;10003.0;473.0
-1;52300;KELP;2022;1;2019;28;;;2023;28;;;;;2022.5;201.4609375
-1;52400;RAINFOREST_RESIN;9998;3;9996;1;9995;29;10004;1;10005;29;;;10001.0;475.0
-1;52400;KELP;2020;30;;;;;2023;30;;;;;2021.5;179.5703125
-1;52500;KELP;2022;1;2020;28;;;2023;28;;;;;2022.5;182.3125
-1;52500;RAINFOREST_RESIN;9996;1;9995;27;;;9998;1;10004;1;10005;27;9997.0;475.0
-1;52600;RAINFOREST_RESIN;9998;1;9996;1;9995;22;10000;4;10004;1;10005;22;9999.0;477.0
-1;52600;KELP;2020;1;2019;22;;;2021;4;2023;23;;;2020.5;199.34375
-1;52700;KELP;2019;26;;;;;2023;27;;;;;2021.0;207.03125
-1;52700;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;477.0
-1;52800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;477.0
-1;52800;KELP;2019;26;;;;;2023;26;;;;;2021.0;194.7578125
-1;52900;KELP;2020;30;;;;;2023;30;;;;;2021.5;193.125
-1;52900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;477.0
-1;53000;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;482.0
-1;53000;KELP;2020;21;;;;;2023;21;;;;;2021.5;185.109375
-1;53100;KELP;2019;24;;;;;2023;24;;;;;2021.0;202.6328125
-1;53100;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;484.0
-1;53200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;484.0
-1;53200;KELP;2022;1;2019;31;;;2023;31;;;;;2022.5;200.4140625
-1;53300;KELP;2020;29;;;;;2023;29;;;;;2021.5;192.6875
-1;53300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;484.0
-1;53400;RAINFOREST_RESIN;9998;6;9996;2;9995;23;10004;2;10005;23;;;10001.0;484.0
-1;53400;KELP;2020;25;;;;;2023;25;;;;;2021.5;181.546875
-1;53500;KELP;2020;23;;;;;2023;23;;;;;2021.5;187.40625
-1;53500;RAINFOREST_RESIN;9996;2;9995;21;;;10002;1;10004;2;10005;21;9999.0;484.0
-1;53600;RAINFOREST_RESIN;9995;24;;;;;9998;9;10005;24;;;9996.5;484.0
-1;53600;KELP;2020;24;;;;;2023;24;;;;;2021.5;193.3515625
-1;53700;KELP;2019;30;;;;;2023;30;;;;;2021.0;199.171875
-1;53700;RAINFOREST_RESIN;9998;1;9995;30;;;10005;30;;;;;10001.5;502.0
-1;53800;RAINFOREST_RESIN;10002;3;9995;30;;;10005;30;;;;;10003.5;502.0
-1;53800;KELP;2019;30;;;;;2023;30;;;;;2021.0;200.2109375
-1;53900;KELP;2019;27;;;;;2023;27;;;;;2021.0;203.2265625
-1;53900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;508.0
-1;54000;RAINFOREST_RESIN;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;510.0
-1;54000;KELP;2020;31;;;;;2022;1;2023;31;;;2021.0;185.3671875
-1;54100;KELP;2020;24;;;;;2022;2;2023;24;;;2021.0;187.3515625
-1;54100;RAINFOREST_RESIN;9998;2;9996;2;9995;22;10004;2;10005;22;;;10001.0;510.0
-1;54200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;511.0
-1;54200;KELP;2020;28;;;;;2023;28;;;;;2021.5;188.75
-1;54300;KELP;2022;1;2019;25;;;2023;25;;;;;2022.5;205.40625
-1;54300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;511.0
-1;54400;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;515.0
-1;54400;KELP;2019;29;;;;;2022;29;;;;;2020.5;216.9921875
-1;54500;KELP;2019;21;;;;;2022;21;;;;;2020.5;221.8046875
-1;54500;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;515.0
-1;54600;RAINFOREST_RESIN;10002;3;9995;27;;;10005;27;;;;;10003.5;515.0
-1;54600;KELP;2019;27;;;;;2023;27;;;;;2021.0;215.3046875
-1;54700;KELP;2019;29;;;;;2020;4;2022;29;;;2019.5;217.203125
-1;54700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;521.0
-1;54800;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;521.0
-1;54800;KELP;2019;27;;;;;2021;1;2022;27;;;2020.0;218.8984375
-1;54900;KELP;2019;29;;;;;2022;29;;;;;2020.5;221.5
-1;54900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;3;10004;1;10005;28;9999.0;521.0
-1;55000;RAINFOREST_RESIN;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;521.0
-1;55000;KELP;2019;36;;;;;2022;30;;;;;2020.5;232.6640625
-1;55100;KELP;2019;37;;;;;2022;29;;;;;2020.5;240.3125
-1;55100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;521.0
-1;55200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;523.0
-1;55200;KELP;2018;21;;;;;2019;3;2020;8;2022;23;2018.5;246.9765625
-1;55300;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10002;2;10004;2;9997.0;523.0
-1;55300;KELP;2018;29;;;;;2022;29;;;;;2020.0;251.5625
-1;55400;RAINFOREST_RESIN;9998;3;9996;1;9995;21;10004;1;10005;21;;;10001.0;525.0
-1;55400;KELP;2019;2;2018;22;;;2022;22;;;;;2020.5;250.0390625
-1;55500;KELP;2021;1;2019;4;2018;25;2022;25;;;;;2021.5;246.3125
-1;55500;RAINFOREST_RESIN;9995;25;;;;;10002;9;10005;25;;;9998.5;525.0
-1;55600;KELP;2019;3;2018;26;;;2022;26;;;;;2020.5;248.7890625
-1;55600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;525.0
-1;55700;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;525.0
-1;55700;KELP;2019;25;;;;;2022;23;;;;;2020.5;244.2890625
-1;55800;RAINFOREST_RESIN;9998;6;9996;1;9995;26;10004;1;10005;26;;;10001.0;526.0
-1;55800;KELP;2018;27;;;;;2022;27;;;;;2020.0;249.8671875
-1;55900;KELP;2018;22;;;;;2022;22;;;;;2020.0;259.2109375
-1;55900;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;526.0
-1;56000;KELP;2018;24;;;;;2019;3;2021;2;2022;22;2018.5;263.703125
-1;56000;RAINFOREST_RESIN;9996;2;9995;22;;;10002;10;10004;2;10005;22;9999.0;526.0
-1;56100;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;526.0
-1;56100;KELP;2019;22;;;;;2022;22;;;;;2020.5;238.4765625
-1;56200;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;526.0
-1;56200;KELP;2020;2;2018;30;;;2022;30;;;;;2021.0;249.90625
-1;56300;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;251.21875
-1;56300;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;526.0
-1;56400;KELP;2018;31;;;;;2022;31;;;;;2020.0;253.28125
-1;56400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;528.0
-1;56500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;528.0
-1;56500;KELP;2018;29;;;;;2022;29;;;;;2020.0;254.734375
-1;56600;RAINFOREST_RESIN;9996;2;9995;29;;;10002;4;10004;2;10005;29;9999.0;528.0
-1;56600;KELP;2019;2;2018;29;;;2022;31;;;;;2020.5;247.2421875
-1;56700;KELP;2020;6;2018;26;;;2022;26;;;;;2021.0;257.2734375
-1;56700;RAINFOREST_RESIN;9998;3;9996;2;9995;24;10000;2;10004;2;10005;24;9999.0;528.0
-1;56800;KELP;2018;24;;;;;2021;2;2022;22;;;2019.5;262.5078125
-1;56800;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;22;;;10003.0;528.0
-1;56900;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;530.0
-1;56900;KELP;2018;24;;;;;2021;22;;;;;2019.5;274.4375
-1;57000;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;530.0
-1;57000;KELP;2018;28;;;;;2020;8;2021;28;;;2019.0;291.0546875
-1;57100;KELP;2017;27;;;;;2020;27;;;;;2018.5;317.546875
-1;57100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;530.0
-1;57200;KELP;2019;1;2017;27;;;2020;27;;;;;2019.5;325.3671875
-1;57200;RAINFOREST_RESIN;10002;2;9996;1;9995;26;10004;1;10005;26;;;10003.0;530.0
-1;57300;RAINFOREST_RESIN;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;534.0
-1;57300;KELP;2017;27;;;;;2020;27;;;;;2018.5;320.265625
-1;57400;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;534.0
-1;57400;KELP;2017;24;;;;;2019;2;2020;24;;;2018.0;324.9609375
-1;57500;KELP;2019;5;2017;30;;;2020;25;;;;;2019.5;324.1484375
-1;57500;RAINFOREST_RESIN;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;534.0
-1;57600;KELP;2017;24;;;;;2020;24;;;;;2018.5;320.34375
-1;57600;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;534.0
-1;57700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;534.0
-1;57700;KELP;2017;29;;;;;2020;29;;;;;2018.5;321.140625
-1;57800;RAINFOREST_RESIN;9998;1;9996;2;9995;29;10004;2;10005;29;;;10001.0;534.0
-1;57800;KELP;2017;31;;;;;2020;2;2021;29;;;2018.5;310.8359375
-1;57900;KELP;2017;27;;;;;2018;6;2019;5;2020;2;2017.5;314.4140625
-1;57900;RAINFOREST_RESIN;9996;2;9995;25;;;9998;1;10000;6;10004;2;9997.0;534.0
-1;58000;KELP;2017;29;;;;;2020;1;2021;24;;;2018.5;315.109375
-1;58000;RAINFOREST_RESIN;9996;1;9995;24;;;9998;4;10004;1;10005;24;9997.0;536.0
-1;58100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;544.0
-1;58100;KELP;2017;23;;;;;2020;23;;;;;2018.5;330.484375
-1;58200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;547.0
-1;58200;KELP;2017;31;;;;;2020;31;;;;;2018.5;327.359375
-1;58300;KELP;2017;29;;;;;2020;29;;;;;2018.5;329.78125
-1;58300;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;547.0
-1;58400;KELP;2016;23;;;;;2018;1;2019;23;;;2017.0;384.5625
-1;58400;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;547.0
-1;58500;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;547.0
-1;58500;KELP;2016;21;;;;;2019;21;;;;;2017.5;393.2109375
-1;58600;RAINFOREST_RESIN;10002;1;9995;25;;;10005;25;;;;;10003.5;547.0
-1;58600;KELP;2015;25;;;;;2017;7;2019;25;;;2016.0;406.0390625
-1;58700;KELP;2015;34;;;;;2018;32;;;;;2016.5;419.46875
-1;58700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;549.0
-1;58800;KELP;2015;29;;;;;2019;29;;;;;2017.0;407.5390625
-1;58800;RAINFOREST_RESIN;9995;29;;;;;10002;1;10005;29;;;9998.5;549.0
-1;58900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;554.0
-1;58900;KELP;2015;25;;;;;2019;25;;;;;2017.0;400.2734375
-1;59000;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;554.0
-1;59000;KELP;2016;22;;;;;2019;22;;;;;2017.5;386.15625
-1;59100;KELP;2016;34;;;;;2019;27;;;;;2017.5;374.59375
-1;59100;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;554.0
-1;59200;KELP;2016;31;;;;;2020;31;;;;;2018.0;351.390625
-1;59200;RAINFOREST_RESIN;9998;4;9996;2;9995;29;10004;2;10005;29;;;10001.0;555.0
-1;59300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;555.0
-1;59300;KELP;2016;26;;;;;2018;2;2019;27;;;2017.0;372.90625
-1;59400;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;555.0
-1;59400;KELP;2015;22;;;;;2019;22;;;;;2017.0;400.8046875
-1;59500;KELP;2015;23;;;;;2019;23;;;;;2017.0;396.1640625
-1;59500;RAINFOREST_RESIN;10002;5;9995;23;;;10005;23;;;;;10003.5;555.0
-1;59600;KELP;2016;29;;;;;2019;29;;;;;2017.5;390.3359375
-1;59600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;565.0
-1;59700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;565.0
-1;59700;KELP;2015;21;;;;;2018;21;;;;;2016.5;432.1796875
-1;59800;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;565.0
-1;59800;KELP;2015;25;;;;;2018;25;;;;;2016.5;426.3984375
-1;59900;KELP;2015;24;;;;;2018;24;;;;;2016.5;432.5703125
-1;59900;RAINFOREST_RESIN;9996;1;9995;23;;;10002;6;10004;1;10005;23;9999.0;565.0
-1;60000;KELP;2015;22;;;;;2018;22;;;;;2016.5;427.5078125
-1;60000;RAINFOREST_RESIN;9998;3;9995;22;;;10005;22;;;;;10001.5;565.0
-1;60100;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;568.0
-1;60100;KELP;2015;27;;;;;2018;27;;;;;2016.5;431.46875
-1;60200;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;568.0
-1;60200;KELP;2016;3;2015;25;;;2018;25;;;;;2017.0;442.8984375
-1;60300;KELP;2015;28;;;;;2018;28;;;;;2016.5;444.3359375
-1;60300;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;573.0
-1;60400;KELP;2015;1;2014;20;;;2018;21;;;;;2016.5;449.0078125
-1;60400;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;573.0
-1;60500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;575.0
-1;60500;KELP;2015;24;;;;;2018;24;;;;;2016.5;422.7890625
-1;60600;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;575.0
-1;60600;KELP;2015;26;;;;;2018;24;;;;;2016.5;424.21875
-1;60700;KELP;2015;22;;;;;2017;5;2018;22;;;2016.0;424.609375
-1;60700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;575.0
-1;60800;KELP;2015;31;;;;;2018;32;;;;;2016.5;423.9296875
-1;60800;RAINFOREST_RESIN;10002;10;9996;2;9995;30;10004;2;10005;30;;;10003.0;575.0
-1;60900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;595.0
-1;60900;KELP;2015;28;;;;;2017;4;2018;31;;;2016.0;435.734375
-1;61000;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;595.0
-1;61000;KELP;2015;28;;;;;2018;28;;;;;2016.5;429.2109375
-1;61100;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;443.6953125
-1;61100;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;595.0
-1;61200;KELP;2015;22;;;;;2016;2;2018;22;;;2015.5;431.3984375
-1;61200;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10000;2;10004;1;10005;21;9999.0;595.0
-1;61300;RAINFOREST_RESIN;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;595.0
-1;61300;KELP;2015;23;;;;;2018;23;;;;;2016.5;418.125
-1;61400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;595.0
-1;61400;KELP;2015;31;;;;;2018;1;2019;30;;;2016.5;413.171875
-1;61500;KELP;2015;29;;;;;2018;29;;;;;2016.5;432.5546875
-1;61500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;595.0
-1;61600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;595.0
-1;61600;KELP;2015;30;;;;;2017;5;2018;30;;;2016.0;443.1796875
-1;61700;KELP;2014;26;;;;;2016;7;2017;27;;;2015.0;478.6640625
-1;61700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;595.0
-1;61800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;595.0
-1;61800;KELP;2015;20;;;;;2018;20;;;;;2016.5;441.0625
-1;61900;KELP;2014;26;;;;;2017;26;;;;;2015.5;474.640625
-1;61900;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;595.0
-1;62000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;599.0
-1;62000;KELP;2016;1;2014;20;;;2017;20;;;;;2016.5;471.8359375
-1;62100;KELP;2014;25;;;;;2017;25;;;;;2015.5;468.7265625
-1;62100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;599.0
-1;62200;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;599.0
-1;62200;KELP;2014;25;;;;;2017;25;;;;;2015.5;475.5
-1;62300;KELP;2014;22;;;;;2017;22;;;;;2015.5;470.328125
-1;62300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;599.0
-1;62400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;601.0
-1;62400;KELP;2014;25;;;;;2016;8;2018;25;;;2015.0;449.8515625
-1;62500;KELP;2015;3;2014;23;;;2018;24;;;;;2016.5;448.515625
-1;62500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;601.0
-1;62600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;601.0
-1;62600;KELP;2015;29;;;;;2018;29;;;;;2016.5;425.78125
-1;62700;KELP;2015;26;;;;;2018;26;;;;;2016.5;427.7734375
-1;62700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;601.0
-1;62800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;601.0
-1;62800;KELP;2015;25;;;;;2017;1;2019;26;;;2016.0;409.546875
-1;62900;KELP;2016;29;;;;;2018;1;2019;29;;;2017.0;383.0
-1;62900;RAINFOREST_RESIN;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;601.0
-1;63000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;609.0
-1;63000;KELP;2016;29;;;;;2018;4;2019;29;;;2017.0;380.2578125
-1;63100;KELP;2016;25;;;;;2020;26;;;;;2018.0;357.4140625
-1;63100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;609.0
-1;63200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;609.0
-1;63200;KELP;2016;28;;;;;2020;28;;;;;2018.0;355.6484375
-1;63300;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;361.765625
-1;63300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;609.0
-1;63400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;609.0
-1;63400;KELP;2018;3;2016;26;;;2020;26;;;;;2019.0;358.7265625
-1;63500;KELP;2016;22;;;;;2019;20;;;;;2017.5;366.3515625
-1;63500;RAINFOREST_RESIN;9998;8;9995;20;;;10005;20;;;;;10001.5;609.0
-1;63600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;609.0
-1;63600;KELP;2018;1;2016;21;;;2019;21;;;;;2018.5;370.890625
-1;63700;KELP;2017;8;2016;30;;;2019;2;2020;28;;;2018.0;361.8203125
-1;63700;RAINFOREST_RESIN;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;609.0
-1;63800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;609.0
-1;63800;KELP;2016;21;;;;;2018;7;2020;22;;;2017.0;356.546875
-1;63900;KELP;2016;21;;;;;2018;6;2020;21;;;2017.0;364.125
-1;63900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;609.0
-1;64000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;614.0
-1;64000;KELP;2016;30;;;;;2019;30;;;;;2017.5;368.984375
-1;64100;KELP;2016;27;;;;;2019;27;;;;;2017.5;368.9609375
-1;64100;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;615.0
-1;64200;KELP;2015;25;;;;;2018;25;;;;;2016.5;419.5
-1;64200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;615.0
-1;64300;RAINFOREST_RESIN;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;618.0
-1;64300;KELP;2015;23;;;;;2018;23;;;;;2016.5;432.1875
-1;64400;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;618.0
-1;64400;KELP;2015;31;;;;;2018;29;;;;;2016.5;428.953125
-1;64500;KELP;2015;29;;;;;2017;6;2018;29;;;2016.0;424.234375
-1;64500;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;622.0
-1;64600;KELP;2015;26;;;;;2018;26;;;;;2016.5;429.375
-1;64600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;622.0
-1;64700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;622.0
-1;64700;KELP;2015;28;;;;;2018;28;;;;;2016.5;444.2421875
